cumulative_delta_theta_norm,cumulative_norm_budget,cumulative_norm_budget_gap,cumulative_norm_budget_ratio,cumulative_norm_budget_satisfied,cumulative_norm_cost,cumulative_reference_budget,cumulative_reference_budget_gap,cumulative_reference_budget_ratio,cumulative_reference_budget_satisfied,cumulative_reference_cost,epoch,estimated_kl_regularization_flops,estimated_sft_flops,estimated_total_flops,estimated_trajectory_diagnostic_flops,estimated_trajectory_generation_flops,instruction_ifeval_proxy_instruction_accuracy,instruction_ifeval_proxy_instruction_accuracy_delta,instruction_ifeval_proxy_prompt_accuracy,instruction_ifeval_proxy_prompt_accuracy_delta,instruction_ifeval_proxy_prompt_count,instruction_ifeval_proxy_supported_instruction_count,instruction_ifeval_proxy_total_instruction_count,instruction_ifeval_proxy_unsupported_instruction_count,instruction_performance_degradation,kl_regularization_lambda,predicted_fisher_cost,realized_heldout_kl,reference_bbq_accuracy,reference_bbq_accuracy_delta,reference_bbq_count,reference_composition_name,reference_medical_reference_count,reference_medical_reference_primary_score,reference_medical_reference_primary_score_delta,reference_medical_reference_supported_count,reference_medical_reference_unsupported_count,reference_performance_degradation,reference_truthfulqa_count,reference_truthfulqa_exact_match,reference_truthfulqa_exact_match_delta,reference_truthfulqa_token_f1,reference_truthfulqa_token_f1_delta,safe_cost_beta,safe_cost_gamma,safe_epsilon,safe_epsilon_calibration_base,safe_epsilon_multiplier,safe_geometry,safe_reference_curvature_q0,safe_rho,safe_solver,safe_training_constraint_mode,safe_training_epsilon,safe_training_epsilon_scale_by_steps,seed,selected_predicted_fisher_cost,selected_predicted_norm_cost,selection_family,selection_method,selection_preconditioner,step,summary_path,target_loss_degradation,target_medqa_accuracy,target_medqa_accuracy_delta,target_medqa_count,target_performance,target_performance_delta,target_performance_delta_actual,target_performance_proxy,target_validation_loss,trained_lora_fisher_cost,type
5.766496658325195,9.175426817201244e-06,-16.69595945250287,1819639.4522628228,False,16.695968627929688,2.6245932074738613e-05,-0.00042480823003825737,17.18567893982817,False,0.000451054162112996,0,0.0,958994949341184.0,4254782957273088.0,1762785012203520.0,1533002995728384.0,,,,,,,,,,0.0,0.000451054162112996,5.1440117405910115,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,20,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.4180937925120816,,,,,3.4180937925120816,,-0.6088185092667118,0.6088185092667118,0.000451054162112996,trajectory_diagnostics
6.032878875732422,9.175426817201244e-06,-18.288452509753846,1993200.103879107,False,18.288461685180664,2.6245932074738613e-05,-0.0004639703734046687,18.67780134778427,False,0.0004902163054794073,0,0.0,1157677155385344.0,4747262665351168.0,2056582514237440.0,1533002995728384.0,,,,,,,,,,0.0,0.0004902163054794073,5.304417572769464,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,24,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.461456445045769,,,,,3.461456445045769,,-0.5654558567330241,0.5654558567330241,0.0004902163054794073,trajectory_diagnostics
6.235531330108643,9.175426817201244e-06,-19.543659571521424,2130001.049140251,False,19.543668746948242,2.6245932074738613e-05,-0.0004912209301455785,19.716078695424677,False,0.0005174668622203171,0,0.0,1372071050526720.0,5255454062526464.0,2350380016271360.0,1533002995728384.0,,,,,,,,,,0.0,0.0005174668622203171,5.46620569042131,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,28,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.4599555905442685,,,,,3.4599555905442685,,-0.5669567112345248,0.5669567112345248,0.0005174668622203171,trajectory_diagnostics
6.389267444610596,9.175426817201244e-06,-20.52258718382611,2236691.1935670455,False,20.52259635925293,2.6245932074738613e-05,-0.0005106037319837977,20.454585591770524,False,0.0005368496640585363,0,0.0,1555332524679168.0,6499014536577024.0,2644177518305280.0,2299504493592576.0,0.6,0.09999999999999998,0.5,0.125,16.0,20.0,20.0,0.0,-0.09999999999999998,0.0,0.0005368496640585363,5.494017788008148,0.75,-0.25,8.0,B_T,16.0,0.49050704197763023,-0.17850145343931584,14.0,2.0,0.17850145343931584,6.0,0.0,0.0,0.23101408395526044,-0.10700290687863176,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,32,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.475383211276494,0.4375,-0.0625,16.0,0.4375,3.475383211276494,-0.0625,-0.5515290905022994,0.5515290905022994,0.0005368496640585363,trajectory_diagnostics
6.527706623077393,9.175426817201244e-06,-21.423735026233338,2334904.3732218426,False,21.423744201660156,2.6245932074738613e-05,-0.0005258816131590773,21.036690320677614,False,0.0005521275452338159,1,0.0,1750315417681920.0,6987794931613696.0,2937975020339200.0,2299504493592576.0,,,,,,,,,,0.0,0.0005521275452338159,5.449902992622525,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,36,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.4665258070454,,,,,3.4665258070454,,-0.5603864947333932,0.5603864947333932,0.0005521275452338159,trajectory_diagnostics
6.650018692016602,9.175426817201244e-06,-22.23675763975873,2423513.0700948,False,22.236766815185547,2.6245932074738613e-05,-0.0005372194759747852,21.468675848317552,False,0.0005634654080495238,1,0.0,1941432736382976.0,7472709752348672.0,3231772522373120.0,2299504493592576.0,,,,,,,,,,0.0,0.0005634654080495238,5.540183076671526,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,40,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.4516527235973626,,,,,3.4516527235973626,,-0.5752595781814307,0.5752595781814307,0.0005634654080495238,trajectory_diagnostics
6.759305953979492,9.175426817201244e-06,-22.975721720569275,2504050.36776309,False,22.975730895996094,2.6245932074738613e-05,-0.0005461350851892401,21.808370746142728,False,0.0005723810172639787,1,0.0,2137454762262528.0,7962529280262144.0,3525570024407040.0,2299504493592576.0,,,,,,,,,,0.0,0.0005723810172639787,5.65404743306777,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.403858633391792,,,,,3.403858633391792,,-0.6230536683870014,0.6230536683870014,0.0005723810172639787,trajectory_diagnostics
6.847504138946533,9.175426817201244e-06,-23.580187205188416,2569929.099800486,False,23.580196380615234,2.6245932074738613e-05,-0.0005532172112925817,22.078207842542064,False,0.0005794631433673203,1,0.0,2340667587649536.0,9226041105547264.0,3819367526440960.0,3066005991456768.0,0.6,0.09999999999999998,0.5,0.125,16.0,20.0,20.0,0.0,-0.09999999999999998,0.0,0.0005794631433673203,5.72782663270539,0.75,-0.25,8.0,B_T,16.0,0.494682786349453,-0.17432570906749306,14.0,2.0,0.17432570906749306,6.0,0.0,0.0,0.23936557269890604,-0.09865141813498615,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,48,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.3335526915761875,0.4375,-0.0625,16.0,0.4375,3.3335526915761875,-0.0625,-0.6933596102026058,0.6933596102026058,0.0005794631433673203,trajectory_diagnostics
6.9108452796936035,9.175426817201244e-06,-24.01861989866986,2617712.4566095136,False,24.01862907409668,2.6245932074738613e-05,-0.0005584788345931937,22.27868170209595,False,0.0005847247666679323,1,0.0,2526381415391232.0,9705552435322880.0,4113165028474880.0,3066005991456768.0,,,,,,,,,,0.0,0.0005847247666679323,5.745436434652291,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,52,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.3049288141774014,,,,,3.3049288141774014,,-0.721983487601392,0.721983487601392,0.0005847247666679323,trajectory_diagnostics
6.951478481292725,9.175426817201244e-06,-24.30200422178998,2648597.594572671,False,24.302013397216797,2.6245932074738613e-05,-0.0005619400367340912,22.410557458348052,False,0.0005881859688088298,1,0.0,2719576999845888.0,1.0192545521811456e+16,4406962530508800.0,3066005991456768.0,,,,,,,,,,0.0,0.0005881859688088298,5.745159280066397,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,56,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.302348257653648,,,,,3.302348257653648,,-0.7245640441251453,0.7245640441251453,0.0005881859688088298,trajectory_diagnostics
6.972616672515869,9.175426817201244e-06,-24.44960058104291,2664683.6429051836,False,24.449609756469727,2.6245932074738613e-05,-0.0005639248015559186,22.486179265802843,False,0.0005901707336306572,1,0.0,2910735883862016.0,1.0677501907861504e+16,4700760032542720.0,3066005991456768.0,,,,,,,,,,0.0,0.0005901707336306572,5.730070824716606,,,,B_T,,,,,,,,,,,,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,60,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.3198375458887313,,,,,3.3198375458887313,,-0.7070747558900621,0.7070747558900621,0.0005901707336306572,trajectory_diagnostics
6.979160785675049,9.175426817201244e-06,-24.49565732847943,2669703.218381518,False,24.49566650390625,2.6245932074738613e-05,-0.000564542035592245,22.509696587823214,False,0.0005907879676669836,1,0.0,3110665049358336.0,1.1937730073255936e+16,4994557534576640.0,3832507489320960.0,0.6,0.09999999999999998,0.5,0.125,16.0,20.0,20.0,0.0,-0.09999999999999998,0.0,0.0005907879676669836,5.716974221023858,0.75,-0.25,8.0,B_T,16.0,0.494682786349453,-0.17432570906749306,14.0,2.0,0.17432570906749306,6.0,0.0,0.0,0.23936557269890604,-0.09865141813498615,,0.01,0.004283789634704591,0.004283789634704591,1.0,reference,286.0458984375,2.6245932074738613e-05,greedy_marginal,none,0.004283789634704591,False,42,0.00043248364818282425,3.655729869933566e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,sgd,64,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,-3.3317410981544526,0.375,-0.125,16.0,0.375,3.3317410981544526,-0.125,-0.6951712036243407,0.6951712036243407,0.0005907879676669836,trajectory_diagnostics
0.0,3.670170726880498e-05,3.670170726880498e-05,0.0,True,0.0,0.00010498372829895445,0.00010498372829895445,0.0,True,0.0,0,0.0,0.0,1060298999898112.0,293797502033920.0,766501497864192.0,0.5,0.0,0.375,0.0,16.0,20.0,20.0,0.0,-0.0,0.0,0.0,3.113461871759914e-09,1.0,0.0,8.0,B_T,16.0,0.6690084954169461,0.0,14.0,2.0,-0.0,6.0,0.0,0.0,0.3380169908338922,0.0,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,0,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.0,0.5,0.0,16.0,0.5,-0.0,0.0,-4.026912301778793,4.026912301778793,0.0,trajectory_diagnostics
1.9788976907730103,3.670170726880498e-05,-1.9596678166109074,53395.45934376325,False,1.9597045183181763,0.00010498372829895445,4.7161205649878614e-05,0.5507760448782967,True,5.7822522649075836e-05,0,0.0,180975381823488.0,1535071883755520.0,587595004067840.0,766501497864192.0,,,,,,,,,,0.0,5.7822522649075836e-05,3.7208206513348747,,,,B_T,,,,,,,,,,,,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,4,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,-3.3350319013861736,,,,,3.3350319013861736,,-0.6918804003926198,0.6918804003926198,5.7822522649075836e-05,trajectory_diagnostics
3.8663058280944824,3.670170726880498e-05,-7.4922104029375065,204138.92601156715,False,7.492247104644775,0.00010498372829895445,-9.47893295306342e-05,1.9028954397648137,False,0.00019977305782958865,0,0.0,377537756798976.0,2025431760764928.0,881392506101760.0,766501497864192.0,,,,,,,,,,0.0,0.00019977305782958865,4.363639167710846,,,,B_T,,,,,,,,,,,,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,8,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,-3.4181370062287897,,,,,3.4181370062287897,,-0.6087752955500036,0.6087752955500036,0.00019977305782958865,trajectory_diagnostics
4.796868801116943,3.670170726880498e-05,-11.543655887098884,314527.4007080821,False,11.543692588806152,0.00010498372829895445,-0.00021203987308401635,3.0197403590031207,False,0.0003170236013829708,0,0.0,574100131774464.0,2515791637774336.0,1175190008135680.0,766501497864192.0,,,,,,,,,,0.0,0.0003170236013829708,4.549596889346254,,,,B_T,,,,,,,,,,,,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,12,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,-3.4560141204856336,,,,,3.4560141204856336,,-0.5708981812931597,0.5708981812931597,0.0003170236013829708,trajectory_diagnostics
5.3729567527771,3.670170726880498e-05,-14.486217990370369,394702.47490068094,False,14.486254692077637,0.00010498372829895445,-0.0002961933078113573,3.8213258626890196,False,0.00040117703611031175,0,0.0,769498677927936.0,3771489183825920.0,1468987510169600.0,1533002995728384.0,0.6,0.09999999999999998,0.5,0.125,16.0,20.0,20.0,0.0,-0.09999999999999998,0.0,0.00040117703611031175,4.8353422763300875,0.625,-0.375,8.0,B_T,16.0,0.40628738232693606,-0.26272111309001,14.0,2.0,0.26272111309001,6.0,0.0,0.0,0.18757476465387216,-0.15044222618002004,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,16,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,-3.4780469958204776,0.375,-0.125,16.0,0.375,3.4780469958204776,-0.125,-0.5488653059583157,0.5488653059583157,0.00040117703611031175,trajectory_diagnostics
5.768381118774414,3.670170726880498e-05,-16.704007640333746,455129.89953573095,False,16.704044342041016,0.00010498372829895445,-0.0003550076380706953,4.381549158358771,False,0.00045999136636964977,0,0.0,983102832082944.0,4278890840014848.0,1762785012203520.0,1533002995728384.0,,,,,,,,,,0.0,0.00045999136636964977,4.974226895500632,,,,B_T,,,,,,,,,,,,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,20,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,-3.4820558946812525,,,,,3.4820558946812525,,-0.5448564070975408,0.5448564070975408,0.00045999136636964977,trajectory_diagnostics
6.082416534423828,3.670170726880498e-05,-18.586156383009527,506412.2207882775,False,18.586193084716797,0.00010498372829895445,-0.0003972811555359142,4.7842164873837,False,0.0005022648838348687,0,0.0,1181327819661312.0,4770913329627136.0,2056582514237440.0,1533002995728384.0,,,,,,,,,,0.0,0.0005022648838348687,5.138986681021896,,,,B_T,,,,,,,,,,,,,0.01,0.008567579269409181,0.004283789634704591,2.0,reference,286.0458984375,0.00010498372829895445,greedy_marginal,none,0.008567579269409181,False,42,0.0005638571456074715,4.05211949328077e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,sgd,24,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_T_gamma0.01_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,-3.42868064151844,,,,,3.42868064151844,,-0.5982316602603532,0.5982316602603532,0.0005022648838348687,trajectory_diagnostics
